#wvl [um]      Flux [erg/s/cm]
0.8067676279   704.212596        
0.8067025457   719.370023        
0.8066374741   725.030828        
0.8065724129   716.992523        
0.8065073623   687.779447        
0.8064423221   712.390824        
0.8063772924   727.510685        
0.8063122732   705.167564        
0.8062472645   650.765656        
0.8061822663   679.96289         
0.8061172785   708.912195        
0.8060523013   706.081793        
0.8059873345   725.738654        
0.8059223782   708.223808        
0.8058574323   711.989103        
0.8057924969   714.092016        
0.805727572    717.277416        
0.8056626575   704.733093        
0.8055977535   717.907641        
0.80553286     693.719609        
0.8054679769   655.262228        
0.8054031043   737.602266        
0.8053382421   678.805975        
0.8052733903   714.497945        
0.805208549    715.224484        
0.8051437182   708.079818        
0.8050788977   713.02495         
0.8050140877   701.647019        
0.8049492882   713.003583        
0.8048844991   697.942129        
0.8048197204   710.922858        
0.8047549521   702.086147        
0.8046901943   683.627099        
0.8046254469   678.237543        
0.8045607099   671.928044        
0.8044959833   715.671936        
0.8044312671   689.062406        
0.8043665613   709.004507        
0.804301866    676.967975        
0.804237181    706.060999        
0.8041725065   685.254837        
0.8041078423   702.695144        
0.8040431886   700.554739        
0.8039785453   704.894748        
0.8039139123   703.420868        
0.8038492897   691.983524        
0.8037846776   693.519204        
0.8037200758   702.543154        
0.8036554844   691.829042        
0.8035909034   686.188823        
0.8035263327   681.719971        
0.8034617724   707.000911        
0.8033972225   699.553501        
0.803332683    676.864871        
0.8032681539   701.451138        
0.8032036351   693.800284        
0.8031391266   697.053351        
0.8030746286   664.101718        
0.8030101409   695.870729        
0.8029456635   693.688107        
0.8028811965   690.488943        
0.8028167399   687.967835        
0.8027522936   684.346954        
0.8026878576   686.922706        
0.802623432    681.13149         
0.8025590168   691.923068        
0.8024946118   682.412371        
0.8024302172   695.265983        
0.802365833    682.180547        
0.802301459    675.742227        
0.8022370954   686.354985        
0.8021727422   693.20825         
0.8021083992   682.880991        
0.8020440666   666.73638         
0.8019797443   686.351641        
0.8019154323   685.426771        
0.8018511306   686.151969        
0.8017868392   680.90854         
0.8017225582   687.169031        
0.8016582874   682.68844         
0.801594027    680.228045        
0.8015297768   661.925111        
0.801465537    678.757817        
0.8014013074   684.411448        
0.8013370882   674.98561         
0.8012728792   682.028087        
0.8012086805   676.100447        
0.8011444921   677.222582        
0.801080314    682.115796        
0.8010161462   674.439952        
0.8009519886   657.993037        
0.8008878414   686.417036        
0.8008237044   662.941766        
0.8007595777   676.829677        
0.8006954612   672.612302        
0.800631355    675.137938        
0.8005672591   670.939794        
0.8005031734   679.24082         
0.800439098    680.854865        
0.8003750329   663.115125        
0.800310978    669.940866        
0.8002469333   661.862128        
0.8001828989   678.616318        
0.8001188748   663.987059        
0.8000548609   676.190705        
0.7999908572   651.157646        
0.7999268638   673.736844        
0.7998628806   673.417783        
0.7997989077   662.996774        
0.799734945    670.084193        
0.7996709925   671.320324        
0.7996070502   650.945323        
0.7995431182   665.516515        
0.7994791964   670.377277        
0.7994152848   665.149172        
0.7993513834   658.961084        
0.7992874923   665.752512        
0.7992236113   667.483096        
0.7991597406   659.50155         
0.7990958801   672.104832        
0.7990320298   660.265693        
0.7989681897   655.298552        
0.7989043597   653.220947        
0.79884054     661.120976        
0.7987767305   665.994167        
0.7987129312   672.156874        
0.798649142    648.305376        
0.7985853631   634.25355         
0.7985215943   660.047451        
0.7984578357   664.594647        
0.7983940873   653.499089        
0.7983303491   661.254522        
0.7982666211   656.823586        
0.7982029032   655.006667        
0.7981391955   659.132692        
0.7980754979   658.355545        
0.7980118106   643.442673        
0.7979481334   661.096085        
0.7978844663   646.080857        
0.7978208094   660.744486        
0.7977571627   664.850833        
0.7976935261   626.92047         
0.7976298997   659.586864        
0.7975662835   654.282496        
0.7975026773   654.098686        
0.7974390814   657.11364         
0.7973754955   636.91002         
0.7973119198   660.768088        
0.7972483543   651.079013        
0.7971847988   651.128302        
0.7971212535   646.532324        
0.7970577184   631.282295        
0.7969941933   645.389069        
0.7969306784   651.127826        
0.7968671736   644.450974        
0.796803679    648.663402        
0.7967401944   643.621173        
0.79667672     645.296867        
0.7966132556   648.801444        
0.7965498014   635.830068        
0.7964863573   636.908717        
0.7964229233   647.844626        
0.7963594994   645.135341        
0.7962960856   631.871114        
0.7962326819   649.196915        
0.7961692883   642.398582        
0.7961059048   648.630999        
0.7960425314   633.758837        
0.7959791681   640.885183        
0.7959158148   639.211863        
0.7958524717   641.945708        
0.7957891386   637.271651        
0.7957258156   642.910861        
0.7956625027   637.161902        
0.7955991999   636.382296        
0.7955359071   638.368907        
0.7954726244   641.937853        
0.7954093517   632.088017        
0.7953460892   640.729978        
0.7952828367   629.500777        
0.7952195942   639.075603        
0.7951563618   637.161483        
0.7950931395   635.247838        
0.7950299272   636.721522        
0.794966725    631.172827        
0.7949035328   634.812503        
0.7948403506   631.103488        
0.7947771785   635.636003        
0.7947140165   633.899382        
0.7946508645   631.728964        
0.7945877225   631.695689        
0.7945245905   634.151315        
0.7944614686   632.29873         
0.7943983567   632.528585        
0.7943352549   629.543903        
0.794272163    628.374319        
0.7942090812   634.629272        
0.7941460094   624.89696         
0.7940829476   629.01561         
0.7940198959   627.059855        
0.7939568541   627.653176        
0.7938938224   628.15911         
0.7938308006   626.267551        
0.7937677889   627.250049        
0.7937047872   633.805837        
0.7936417954   622.441339        
0.7935788137   632.800259        
0.793515842    624.452745        
0.7934528802   626.797866        
0.7933899285   625.484931        
0.7933269867   625.800432        
0.7932640549   624.641558        
0.7932011331   626.285329        
0.7931382213   614.702597        
0.7930753195   622.513418        
0.7930124276   624.759624        
0.7929495458   623.649703        
0.7928866738   623.477839        
0.7928238119   624.064281        
0.7927609599   622.244226        
0.7926981179   627.530843        
0.7926352859   617.159014        
0.7925724638   617.40408         
0.7925096516   618.461436        
0.7924468495   620.219169        
0.7923840572   621.116325        
0.792321275    619.265675        
0.7922585026   614.903634        
0.7921957403   617.528238        
0.7921329878   617.238437        
0.7920702453   622.195908        
0.7920075128   616.458462        
0.7919447901   615.41881         
0.7918820774   618.490081        
0.7918193747   613.841389        
0.7917566819   613.993879        
0.791693999    615.018166        
0.791631326    618.169848        
0.7915686629   615.197838        
0.7915060098   614.539845        
0.7914433666   612.136699        
0.7913807333   619.063105        
0.7913181099   608.393396        
0.7912554964   611.64858         
0.7911928928   615.882352        
0.7911302992   613.397652        
0.7910677154   602.964852        
0.7910051415   610.272365        
0.7909425776   607.478614        
0.7908800235   607.746293        
0.7908174793   609.749294        
0.790754945    607.01856         
0.7906924206   607.988893        
0.7906299061   612.175552        
0.7905674015   605.881734        
0.7905049068   606.64463         
0.7904424219   615.633115        
0.7903799469   583.879318        
0.7903174818   605.920984        
0.7902550266   609.674603        
0.7901925812   603.321495        
0.7901301457   605.940375        
0.7900677201   605.737749        
0.7900053043   600.387813        
0.7899428984   605.045146        
0.7898805024   606.465596        
0.7898181162   595.47754         
0.7897557398   598.422748        
0.7896933733   601.390736        
0.7896310167   604.59367         
0.7895686699   587.304922        
0.789506333    606.414086        
0.7894440059   605.313876        
0.7893816886   594.558095        
0.7893193812   593.317426        
0.7892570836   599.523612        
0.7891947958   604.070668        
0.7891325179   591.036132        
0.7890702498   601.21653         
0.7890079915   599.342969        
0.7889457431   584.674094        
0.7888835044   599.434385        
0.7888212756   594.240966        
0.7887590566   600.448206        
0.7886968475   590.711094        
0.7886346481   596.551898        
0.7885724585   592.292918        
0.7885102788   597.582575        
0.7884481089   597.169462        
0.7883859487   591.638817        
0.7883237984   595.228317        
0.7882616578   579.077793        
0.7881995271   594.111669        
0.7881374061   596.805623        
0.788075295    591.994291        
0.7880131936   594.896797        
0.787951102    593.538457        
0.7878890202   577.296275        
0.7878269482   590.299246        
0.7877648859   571.547238        
0.7877028335   597.252262        
0.7876407908   588.56143         
0.7875787579   592.103909        
0.7875167347   574.064969        
0.7874547214   592.685056        
0.7873927177   584.213023        
0.7873307239   587.765636        
0.7872687398   570.239611        
0.7872067655   577.422455        
0.7871448009   587.260962        
0.7870828461   585.000683        
0.787020901    584.439697        
0.7869589657   588.800773        
0.7868970401   580.579124        
0.7868351243   555.941246        
0.7867732182   584.563302        
0.7867113219   592.19093         
0.7866494353   569.635777        
0.7865875584   583.866695        
0.7865256913   575.346006        
0.7864638339   584.983234        
0.7864019862   575.915362        
0.7863401483   567.366216        
0.7862783201   576.374075        
0.7862165016   585.200555        
0.7861546928   583.328565        
0.7860928937   569.632303        
0.7860311044   579.962066        
0.7859693247   575.212776        
0.7859075548   573.591383        
0.7858457946   584.750359        
0.7857840441   580.373673        
0.7857223033   575.587836        
0.7856605722   568.434559        
0.7855988508   569.140245        
0.7855371391   576.030052        
0.7854754371   574.814565        
0.7854137447   572.224725        
0.7853520621   574.836093        
0.7852903892   564.451034        
0.7852287259   574.766407        
0.7851670723   572.337688        
0.7851054284   572.888098        
0.7850437942   569.183959        
0.7849821697   572.987839        
0.7849205548   579.104204        
0.7848589496   543.164302        
0.7847973541   579.518825        
0.7847357683   564.235772        
0.7846741921   570.35464         
0.7846126255   568.401486        
0.7845510687   564.729377        
0.7844895215   574.368884        
0.7844279839   572.405129        
0.784366456    568.665603        
0.7843049378   561.993371        
0.7842434292   568.135109        
0.7841819302   562.92959         
0.7841204409   564.131296        
0.7840589612   565.985485        
0.7839974912   560.775762        
0.7839360308   567.149137        
0.7838745801   564.153815        
0.7838131389   565.918268        
0.7837517075   564.83238         
0.7836902856   562.374649        
0.7836288734   562.915375        
0.7835674708   561.878976        
0.7835060778   562.296865        
0.7834446944   562.171641        
0.7833833206   560.823043        
0.7833219565   561.219775        
0.783260602    555.429136        
0.7831992571   563.462787        
0.7831379218   557.134908        
0.7830765961   558.121418        
0.78301528     560.318467        
0.7829539735   557.764163        
0.7828926766   560.831571        
0.7828313893   558.955712        
0.7827701116   556.719031        
0.7827088435   557.143903        
0.782647585    560.491535        
0.782586336    557.315963        
0.7825250967   559.139754        
0.7824638669   554.85281         
0.7824026468   556.430581        
0.7823414362   555.863326        
0.7822802351   550.866306        
0.7822190437   557.607059        
0.7821578618   558.99877         
0.7820966895   546.225533        
0.7820355268   558.113896        
0.7819743736   549.846647        
0.78191323     546.290199        
0.7818520959   549.907957        
0.7817909714   553.505435        
0.7817298565   552.491316        
0.7816687511   553.101629        
0.7816076553   550.226288        
0.781546569    549.405652        
0.7814854923   550.897222        
0.7814244251   551.140115        
0.7813633675   550.848606        
0.7813023194   549.60907         
0.7812412808   543.421614        
0.7811802518   551.043679        
0.7811192323   546.504705        
0.7810582223   549.511855        
0.7809972219   548.68447         
0.780936231    544.151288        
0.7808752496   545.049852        
0.7808142777   546.812225        
0.7807533154   549.301371        
0.7806923626   542.024963        
0.7806314193   546.364797        
0.7805704855   546.640336        
0.7805095612   545.096999        
0.7804486465   536.417712        
0.7803877412   545.558862        
0.7803268455   544.138413        
0.7802659592   540.61395         
0.7802050825   541.979225        
0.7801442152   543.694807        
0.7800833575   539.048029        
0.7800225092   537.288634        
0.7799616705   537.919773        
0.7799008412   538.001629        
0.7798400214   537.660695        
0.7797792111   538.419685        
0.7797184103   539.6727          
0.7796576189   540.829591        
0.7795968371   539.389765        
0.7795360647   538.135343        
0.7794753018   540.539149        
0.7794145483   536.536832        
0.7793538044   541.459453        
0.7792930699   534.98044         
0.7792323448   536.665905        
0.7791716292   538.755011        
0.7791109231   538.553266        
0.7790502265   533.603724        
0.7789895393   534.499965        
0.7789288615   532.243891        
0.7788681932   532.821041        
0.7788075344   534.378513        
0.778746885    534.492166        
0.7786862451   532.553659        
0.7786256146   531.282073        
0.7785649935   535.56951         
0.7785043819   531.073476        
0.7784437797   528.053997        
0.7783831869   527.258256        
0.7783226036   529.783686        
0.7782620297   525.527396        
0.7782014652   525.758043        
0.7781409102   529.138253        
0.7780803646   526.85129         
0.7780198284   526.6468          
0.7779593016   526.274379        
0.7778987843   527.010264        
0.7778382763   526.332379        
0.7777777778   526.415839        
0.7777172887   523.871308        
0.7776568089   527.818245        
0.7775963386   523.448637        
0.7775358777   530.442429        
0.7774754262   521.062152        
0.7774149841   527.589115        
0.7773545514   526.227585        
0.7772941281   523.58392         
0.7772337142   522.313246        
0.7771733096   526.913156        
0.7771129145   522.01317         
0.7770525288   522.495971        
0.7769921524   522.703357        
0.7769317854   520.935121        
0.7768714278   523.509617        
0.7768110795   522.01207         
0.7767507407   526.634528        
0.7766904112   519.364775        
0.7766300911   523.975731        
0.7765697803   521.30524         
0.776509479    519.858574        
0.7764491869   516.972918        
0.7763889043   516.20406         
0.776328631    516.938674        
0.7762683671   517.163623        
0.7762081125   515.186779        
0.7761478673   516.333481        
0.7760876314   514.473825        
0.7760274049   515.395601        
0.7759671877   514.526904        
0.7759069798   513.201792        
0.7758467813   514.088975        
0.7757865922   513.136896        
0.7757264124   512.051869        
0.7756662419   514.102934        
0.7756060808   516.551484        
0.7755459289   511.131973        
0.7754857865   512.605284        
0.7754256533   515.629598        
0.7753655295   511.50075         
0.775305415    515.603187        
0.7752453098   515.824951        
0.7751852139   509.981005        
0.7751251273   512.734173        
0.7750650501   507.094196        
0.7750049822   512.637511        
0.7749449236   509.706601        
0.7748848742   508.656951        
0.7748248342   507.852734        
0.7747648035   508.667774        
0.7747047821   503.643635        
0.77464477     508.849777        
0.7745847672   506.297262        
0.7745247737   504.437002        
0.7744647895   505.99492         
0.7744048146   507.514714        
0.7743448489   505.497231        
0.7742848926   506.144555        
0.7742249455   508.347661        
0.7741650077   506.020524        
0.7741050792   504.13432         
0.77404516     503.817867        
0.7739852501   506.613907        
0.7739253494   501.258327        
0.773865458    504.087118        
0.7738055758   500.105721        
0.7737457029   501.972432        
0.7736858393   502.29421         
0.773625985    498.781246        
0.7735661399   499.268034        
0.7735063041   498.007275        
0.7734464775   497.055017        
0.7733866602   499.17102         
0.7733268521   498.510592        
0.7732670533   501.648799        
0.7732072637   499.451476        
0.7731474834   499.210789        
0.7730877123   500.010641        
0.7730279505   496.936711        
0.7729681979   499.099629        
0.7729084545   495.328202        
0.7728487204   499.319522        
0.7727889955   496.959474        
0.7727292798   496.68224         
0.7726695734   494.038952        
0.7726098762   494.69752         
0.7725501882   494.489546        
0.7724905094   492.250784        
0.7724308399   494.686246        
0.7723711795   495.504665        
0.7723115284   495.264388        
0.7722518865   495.794407        
0.7721922538   488.241285        
0.7721326303   495.020164        
0.772073016    494.436938        
0.772013411    487.557299        
0.7719538151   496.924934        
0.7718942284   491.811324        
0.771834651    493.300834        
0.7717750827   489.411074        
0.7717155236   487.435155        
0.7716559737   490.726113        
0.771596433    486.453217        
0.7715369015   485.118558        
0.7714773792   486.000078        
0.771417866    486.710261        
0.7713583621   485.171871        
0.7712988673   489.678654        
0.7712393817   487.400554        
0.7711799053   486.121936        
0.771120438    491.399788        
0.7710609799   485.303019        
0.771001531    487.105054        
0.7709420912   484.452976        
0.7708826606   486.605871        
0.7708232392   485.07367         
0.770763827    491.015427        
0.7707044238   477.273917        
0.7706450299   492.656202        
0.7705856451   479.223944        
0.7705262694   483.481497        
0.7704669029   485.139629        
0.7704075456   481.293216        
0.7703481974   481.551748        
0.7702888583   478.178866        
0.7702295284   482.819571        
0.7701702076   479.832015        
0.770110896    478.375277        
0.7700515935   477.980214        
0.7699923001   485.219685        
0.7699330158   477.161276        
0.7698737407   478.564119        
0.7698144747   478.826509        
0.7697552178   475.688055        
0.7696959701   478.37327         
0.7696367315   472.794045        
0.769577502    478.971385        
0.7695182816   476.308699        
0.7694590703   476.174764        
0.7693998681   477.779797        
0.769340675    476.351678        
0.7692814911   475.327284        
0.7692223162   475.367262        
0.7691631505   476.45638         
0.7691039938   470.463061        
0.7690448463   480.176391        
0.7689857079   472.968618        
0.7689265785   478.508763        
0.7688674582   472.611888        
0.7688083471   473.541456        
0.768749245    474.789671        
0.768690152    471.724898        
0.7686310681   472.837667        
0.7685719932   472.461029        
0.7685129275   472.533741        
0.7684538708   476.142405        
0.7683948232   465.401086        
0.7683357847   469.952685        
0.7682767552   471.203024        
0.7682177349   468.692693        
0.7681587235   473.07018         
0.7680997213   466.445152        
0.7680407281   472.358032        
0.767981744    470.968111        
0.7679227689   473.162516        
0.7678638029   453.387262        
0.7678048459   471.12923         
0.767745898    466.802496        
0.7676869592   465.905586        
0.7676280294   466.074348        
0.7675691086   462.683938        
0.7675101969   468.002584        
0.7674512943   464.476722        
0.7673924006   460.032902        
0.767333516    470.701814        
0.7672746405   465.176877        
0.767215774    465.74451         
0.7671569165   459.503964        
0.767098068    468.041447        
0.7670392286   461.465219        
0.7669803982   463.752039        
0.7669215768   468.085027        
0.7668627644   457.544936        
0.7668039611   465.008055        
0.7667451668   460.079192        
0.7666863815   463.046757        
0.7666276052   462.345137        
0.7665688379   458.233878        
0.7665100796   463.26383         
0.7664513303   460.867725        
0.7663925901   461.732459        
0.7663338588   464.534427        
0.7662751366   449.292953        
0.7662164233   462.314451        
0.766157719    457.609549        
0.7660990238   459.221163        
0.7660403375   454.933775        
0.7659816602   460.620241        
0.7659229919   451.174226        
0.7658643326   457.997925        
0.7658056823   452.920988        
0.7657470409   454.241651        
0.7656884086   454.097271        
0.7656297852   456.610134        
0.7655711708   454.952995        
0.7655125653   459.311021        
0.7654539689   442.142176        
0.7653953814   459.223209        
0.7653368029   455.914821        
0.7652782333   452.105846        
0.7652196727   453.635717        
0.7651611211   451.366498        
0.7651025784   455.802553        
0.7650440447   451.108021        
0.7649855199   452.831289        
0.7649270041   446.778422        
0.7648684973   457.207624        
0.7648099993   447.997736        
0.7647515104   460.016042        
0.7646930304   436.50495         
0.7646345593   456.545327        
0.7645760972   446.993284        
0.764517644    449.647047        
0.7644591997   449.038502        
0.7644007644   448.628012        
0.764342338    447.109537        
0.7642839206   450.799315        
0.764225512    445.385919        
0.7641671124   444.726854        
0.7641087218   448.459562        
0.76405034     446.002497        
0.7639919672   446.778249        
0.7639336033   445.650146        
0.7638752483   448.046514        
0.7638169022   443.146333        
0.763758565    443.879161        
0.7637002367   443.251347        
0.7636419174   444.285165        
0.763583607    441.498965        
0.7635253054   446.898668        
0.7634670128   440.366039        
0.763408729    443.761474        
0.7633504542   448.03294         
0.7632921882   434.980679        
0.7632339312   443.712465        
0.763175683    441.333851        
0.7631174438   444.792017        
0.7630592134   439.143447        
0.7630009919   440.671711        
0.7629427793   440.275314        
0.7628845756   436.699615        
0.7628263807   441.652594        
0.7627681947   437.030092        
0.7627100177   439.586485        
0.7626518494   437.997918        
0.7625936901   435.902051        
0.7625355396   434.455526        
0.762477398    437.388099        
0.7624192652   435.366116        
0.7623611414   435.65069         
0.7623030263   435.06043         
0.7622449202   439.739607        
0.7621868229   434.999249        
0.7621287344   435.694768        
0.7620706548   433.433678        
0.7620125841   436.119938        
0.7619545222   432.602798        
0.7618964692   438.807928        
0.761838425    440.373939        
0.7617803896   420.049827        
0.7617223631   438.535078        
0.7616643454   432.041011        
0.7616063366   434.920246        
0.7615483366   432.636296        
0.7614903454   431.986806        
0.7614323631   432.997071        
0.7613743895   431.289335        
0.7613164249   429.422709        
0.761258469    431.59916         
0.761200522    428.667562        
0.7611425838   428.991445        
0.7610846544   431.86357         
0.7610267338   431.670073        
0.760968822    429.575072        
0.7609109191   427.176865        
0.7608530249   428.428533        
0.7607951396   431.657894        
0.7607372631   426.431161        
0.7606793954   427.077137        
0.7606215365   431.365936        
0.7605636863   425.569322        
0.760505845    429.586112        
0.7604480125   423.648654        
0.7603901888   430.992301        
0.7603323739   425.703292        
0.7602745677   427.501558        
0.7602167704   429.182914        
0.7601589818   421.791072        
0.760101202    424.315112        
0.7600434311   428.618382        
0.7599856688   421.581462        
0.7599279154   423.918455        
0.7598701708   430.761387        
0.7598124349   422.72586         
0.7597547078   420.549951        
0.7596969894   431.558221        
0.7596392799   410.406775        
0.7595815791   423.208995        
0.759523887    424.241116        
0.7594662038   421.638531        
0.7594085292   425.531571        
0.7593508635   423.700049        
0.7592932065   418.981616        
0.7592355583   419.242927        
0.7591779188   412.456557        
0.759120288    414.548795        
0.759062666    422.268024        
0.7590050528   419.390964        
0.7589474483   419.406206        
0.7588898526   421.603805        
0.7588322655   411.899775        
0.7587746873   421.917649        
0.7587171177   418.030977        
0.7586595569   418.324033        
0.7586020049   418.153795        
0.7585444615   418.233879        
0.7584869269   417.53432         
0.7584294011   416.378662        
0.7583718839   419.073371        
0.7583143755   419.127029        
0.7582568758   413.011386        
0.7581993848   412.607882        
0.7581419025   419.601729        
0.7580844289   411.682178        
0.7580269641   412.091667        
0.757969508    416.39028         
0.7579120605   414.293329        
0.7578546218   412.933245        
0.7577971918   414.107279        
0.7577397705   414.566697        
0.7576823579   414.356967        
0.757624954    405.578064        
0.7575675588   409.239962        
0.7575101723   414.034018        
0.7574527945   413.394662        
0.7573954253   414.128756        
0.7573380649   413.170034        
0.7572807131   406.319699        
0.7572233701   417.778894        
0.7571660357   399.971822        
0.75710871     413.259943        
0.757051393    412.07595         
0.7569940846   412.227759        
0.756936785    409.069967        
0.756879494    407.520485        
0.7568222117   404.717121        
0.756764938    398.216958        
0.756707673    409.176572        
0.7566504167   409.749381        
0.756593169    408.914604        
0.7565359301   403.15904         
0.7564786997   393.934291        
0.756421478    413.2201          
0.756364265    404.662656        
0.7563070607   396.462565        
0.756249865    403.21794         
0.7561926779   404.342319        
0.7561354995   405.332873        
0.7560783297   406.239277        
0.7560211686   404.530574        
0.7559640161   405.373576        
0.7559068723   407.210141        
0.7558497371   397.896363        
0.7557926105   406.645984        
0.7557354926   395.771623        
0.7556783833   396.700726        
0.7556212826   400.870381        
0.7555641906   406.38126         
0.7555071072   393.844601        
0.7554500324   400.944324        
0.7553929662   399.029669        
0.7553359087   397.755655        
0.7552788597   403.981053        
0.7552218194   404.157665        
0.7551647877   377.07533         
0.7551077647   406.738009        
0.7550507502   402.964996        
0.7549937443   398.504745        
0.7549367471   394.494528        
0.7548797584   404.470753        
0.7548227784   381.165599        
0.754765807    393.88653         
0.7547088441   392.095375        
0.7546518899   394.867591        
0.7545949442   398.818374        
0.7545380072   401.987965        
0.7544810787   390.413588        
0.7544241588   389.998476        
0.7543672475   394.024654        
0.7543103448   400.327344        
0.7542534507   392.94687         
0.7541965652   392.815464        
0.7541396882   390.409479        
0.7540828198   388.300203        
0.75402596     381.615846        
0.7539691088   390.953838        
0.7539122662   396.185291        
0.7538554321   389.927505        
0.7537986065   391.883602        
0.7537417896   392.658431        
0.7536849812   394.292459        
0.7536281814   387.933672        
0.7535713901   380.3845          
0.7535146074   390.094479        
0.7534578333   394.511878        
0.7534010677   392.835408        
0.7533443106   391.466163        
0.7532875621   388.933374        
0.7532308222   388.259004        
0.7531740908   373.715597        
0.753117368    386.039244        
0.7530606537   388.565525        
0.7530039479   394.386308        
0.7529472507   385.514293        
0.752890562    388.605824        
0.7528338818   403.564171        
0.7527772102   352.515533        
0.7527205471   373.008614        
0.7526638926   388.656997        
0.7526072465   388.979281        
0.752550609    361.800387        
0.75249398     376.262093        
0.7524373596   391.172056        
0.7523807477   361.971529        
0.7523241442   377.29816         
0.7522675493   386.695617        
0.7522109629   385.346796        
0.7521543851   376.450372        
0.7520978157   394.07448         
0.7520412548   379.720649        
0.7519847025   378.822247        
0.7519281586   386.086096        
0.7518716233   379.118422        
0.7518150964   382.633612        
0.7517585781   383.475711        
0.7517020683   378.319909        
0.7516455669   378.327065        
0.751589074    386.537354        
0.7515325897   345.486134        
0.7514761138   391.018772        
0.7514196464   378.176244        
0.7513631875   375.020437        
0.7513067371   386.06327         
0.7512502951   381.399212        
0.7511938617   379.707933        
0.7511374367   378.050577        
0.7510810202   384.166208        
0.7510246121   366.466339        
0.7509682126   379.331687        
0.7509118215   389.4832          
0.7508554389   365.670415        
0.7507990647   350.401705        
0.750742699    372.807519        
0.7506863418   371.479238        
0.750629993    372.429662        
0.7505736527   380.799198        
0.7505173209   319.805852        
0.7504609975   390.007298        
0.7504046825   363.551951        
0.750348376    331.346545        
0.750292078    352.358306        
0.7502357884   385.300233        
0.7501795072   345.272321        
0.7501232345   374.5485          
0.7500669703   373.966782        
0.7500107144   369.592612        
0.7499544671   375.462901        
0.7498982281   365.787729        
0.7498419976   376.517226        
0.7497857755   375.493234        
0.7497295618   347.645338        
0.7496733566   367.801724        
0.7496171598   375.979483        
0.7495609714   369.039468        
0.7495047915   371.411413        
0.7494486199   375.876377        
0.7493924568   361.807772        
0.7493363021   368.746352        
0.7492801559   375.729082        
0.749224018    369.447333        
0.7491678885   337.783275        
0.7491117675   374.873006        
0.7490556548   373.66926         
0.7489995506   357.39773         
0.7489434548   370.68587         
0.7488873673   373.804226        
0.7488312883   357.314614        
0.7487752177   362.800791        
0.7487191554   378.75383         
0.7486631016   314.423791        
0.7486070562   349.262621        
0.7485510191   357.135221        
0.7484949904   369.102513        
0.7484389701   367.408501        
0.7483829583   356.698368        
0.7483269547   298.879437        
0.7482709596   363.832209        
0.7482149729   277.578069        
0.7481589945   380.666611        
0.7481030245   365.077358        
0.7480470628   341.074059        
0.7479911096   371.203229        
0.7479351647   362.17441         
0.7478792282   359.783741        
0.7478233      342.861705        
0.7477673803   367.626307        
0.7477114688   362.257941        
0.7476555658   360.754211        
0.7475996711   333.729362        
0.7475437847   365.384746        
0.7474879067   361.560095        
0.7474320371   361.64311         
0.7473761758   359.450603        
0.7473203228   359.304589        
0.7472644782   345.979026        
0.747208642    360.28363         
0.7471528141   345.468906        
0.7470969945   354.640641        
0.7470411833   368.684899        
0.7469853804   349.756304        
0.7469295859   321.022258        
0.7468737997   370.336487        
0.7468180218   358.587131        
0.7467622522   346.728134        
0.746706491    361.935395        
0.7466507381   353.5722          
0.7465949935   354.78284         
0.7465392573   368.137053        
0.7464835294   309.901327        
0.7464278098   335.424458        
0.7463720985   338.520956        
0.7463163955   338.910116        
0.7462607008   347.97192         
0.7462050145   297.15334         
0.7461493365   340.915239        
0.7460936667   332.045759        
0.7460380053   323.150804        
0.7459823522   348.883503        
0.7459267074   359.613614        
0.7458710709   347.731584        
0.7458154426   355.993507        
0.7457598227   347.674934        
0.7457042111   341.698635        
0.7456486078   309.924154        
0.7455930127   359.267902        
0.745537426    345.171504        
0.7454818475   351.991667        
0.7454262773   344.68306         
0.7453707154   330.711853        
0.7453151618   358.288472        
0.7452596165   350.780374        
0.7452040795   352.414813        
0.7451485507   354.861473        
0.7450930302   328.8706          
0.745037518    348.281072        
0.744982014    332.546038        
0.7449265183   354.506667        
0.7448710309   359.128577        
0.7448155517   327.192579        
0.7447600809   329.731457        
0.7447046182   353.38738         
0.7446491639   357.57238         
0.7445937178   306.566838        
0.7445382799   351.236263        
0.7444828503   308.629192        
0.744427429    339.997349        
0.7443720159   332.153539        
0.744316611    319.30479         
0.7442612144   335.152801        
0.7442058261   267.57496         
0.744150446    347.957784        
0.7440950741   280.815494        
0.7440397105   327.142146        
0.7439843551   330.152434        
0.7439290079   348.822246        
0.743873669    327.586759        
0.7438183383   316.735909        
0.7437630159   326.34322         
0.7437077016   328.515151        
0.7436523956   312.328041        
0.7435970978   346.830043        
0.7435418083   341.597352        
0.743486527    342.583508        
0.7434312538   341.838359        
0.743375989    334.554762        
0.7433207323   342.420928        
0.7432654838   339.116222        
0.7432102436   354.917177        
0.7431550115   288.311537        
0.7430997877   342.708698        
0.7430445721   341.229409        
0.7429893646   337.003673        
0.7429341654   340.240268        
0.7428789744   340.97349         
0.7428237916   338.099812        
0.742768617    285.006074        
0.7427134505   337.724177        
0.7426582923   306.300308        
0.7426031423   340.226543        
0.7425480004   308.730989        
0.7424928668   282.680122        
0.7424377413   350.661391        
0.742382624    335.356273        
0.7423275149   321.607099        
0.742272414    272.559272        
0.7422173212   334.920921        
0.7421622367   281.842044        
0.7421071603   341.70775         
0.7420520921   340.784234        
0.741997032    310.691568        
0.7419419801   326.883033        
