#wvl [um]      Flux [erg/s/cm]
0.9042292092   1567.02416        
0.9041474535   1418.43952        
0.9040657127   1743.21428        
0.9039839866   1637.16035        
0.9039022753   1766.54418        
0.9038205787   1730.19525        
0.9037388969   1564.33661        
0.9036572299   1722.15272        
0.9035755776   1661.84374        
0.9034939401   1709.59954        
0.9034123174   1658.98926        
0.9033307094   1472.67473        
0.9032491161   1655.09003        
0.9031675376   1369.74397        
0.9030859738   1698.82692        
0.9030044247   1697.4904         
0.9029228904   1693.29636        
0.9028413708   1364.5028         
0.9027598659   1559.51501        
0.9026783757   1538.16755        
0.9025969002   1743.90663        
0.9025154395   1187.74241        
0.9024339934   1579.44113        
0.902352562    1729.05416        
0.9022711454   1727.81108        
0.9021897434   1787.90192        
0.9021083561   1608.65092        
0.9020269835   1403.69217        
0.9019456256   959.107149        
0.9018642823   1467.06103        
0.9017829537   1662.69262        
0.9017016398   1373.29433        
0.9016203406   1369.04691        
0.901539056    1759.77368        
0.901457786    1379.57505        
0.9013765307   1674.62389        
0.9012952901   1540.60945        
0.9012140641   1717.58439        
0.9011328527   1633.21123        
0.901051656    942.138009        
0.9009704739   1025.97633        
0.9008893064   1508.9354         
0.9008081536   1406.01166        
0.9007270154   1639.98493        
0.9006458918   1225.44899        
0.9005647828   1635.72567        
0.9004836884   1615.49786        
0.9004026086   1545.56758        
0.9003215434   1297.8071         
0.9002404928   718.211741        
0.9001594568   1509.93031        
0.9000784354   1449.62869        
0.8999974286   1543.77716        
0.8999164363   1718.03503        
0.8998354587   1669.26089        
0.8997544956   1588.03917        
0.899673547    1570.45313        
0.8995926131   1640.23533        
0.8995116937   1592.10735        
0.8994307888   694.353712        
0.8993498985   967.946337        
0.8992690228   1528.43606        
0.8991881615   885.250579        
0.8991073149   1600.59432        
0.8990264828   794.743787        
0.8989456652   968.89708         
0.8988648621   1223.21768        
0.8987840735   1431.05908        
0.8987032995   1298.90762        
0.89862254     1546.40469        
0.898541795    1353.49968        
0.8984610645   1479.1024         
0.8983803486   1201.46873        
0.8982996471   703.25169         
0.8982189601   1697.6597         
0.8981382876   1626.42514        
0.8980576296   1595.96458        
0.8979769861   1627.23773        
0.8978963571   1345.60649        
0.8978157426   1666.95824        
0.8977351425   1357.35242        
0.8976545569   1214.09857        
0.8975739857   1062.19599        
0.8974934291   1129.67216        
0.8974128868   585.889774        
0.8973323591   998.645302        
0.8972518458   1617.4643         
0.8971713469   823.989979        
0.8970908625   1168.06086        
0.8970103925   1695.0986         
0.896929937    1440.25434        
0.8968494958   1066.73656        
0.8967690692   971.187877        
0.8966886569   1745.47515        
0.896608259    904.09201         
0.8965278756   761.871142        
0.8964475066   771.415933        
0.896367152    1738.53364        
0.8962868118   1623.90895        
0.896206486    1552.73762        
0.8961261746   1561.34827        
0.8960458775   1149.48752        
0.8959655949   1625.6935         
0.8958853267   1155.18859        
0.8958050728   1562.19843        
0.8957248333   837.130852        
0.8956446082   646.341159        
0.8955643975   1692.24569        
0.8954842011   853.729193        
0.8954040191   1309.38664        
0.8953238514   1308.99468        
0.8952436981   1724.12379        
0.8951635592   1002.9202         
0.8950834346   958.066648        
0.8950033243   1729.17961        
0.8949232284   710.787854        
0.8948431468   1165.04515        
0.8947630795   1639.1437         
0.8946830266   1004.88988        
0.894602988    1701.92409        
0.8945229637   1499.05234        
0.8944429537   571.36965         
0.894362958    1399.65669        
0.8942829767   409.7808          
0.8942030096   1513.87691        
0.8941230569   1686.22474        
0.8940431184   1385.11511        
0.8939631943   1511.17418        
0.8938832844   1566.50294        
0.8938033888   839.581881        
0.8937235075   1268.65803        
0.8936436404   605.90316         
0.8935637877   1606.7561         
0.8934839492   1403.14153        
0.893404125    1173.73789        
0.893324315    924.479405        
0.8932445193   1159.63492        
0.8931647379   786.290831        
0.8930849707   765.823094        
0.8930052177   1554.67741        
0.892925479    577.22377         
0.8928457545   1203.60338        
0.8927660443   1017.81191        
0.8926863483   1384.14207        
0.8926066665   953.888607        
0.8925269989   755.579522        
0.8924473456   1321.79823        
0.8923677065   733.675644        
0.8922880816   1045.49744        
0.8922084709   933.372218        
0.8921288744   1153.41048        
0.8920492921   617.058035        
0.891969724    1402.93007        
0.8918901701   1156.47222        
0.8918106304   984.961307        
0.8917311049   1323.78204        
0.8916515935   1054.90394        
0.8915720963   1071.83608        
0.8914926133   1608.13817        
0.8914131445   1493.94617        
0.8913336899   1063.69036        
0.8912542494   1407.06958        
0.891174823    1402.11483        
0.8910954109   1320.69092        
0.8910160128   1031.43034        
0.890936629    1539.28824        
0.8908572592   1475.2447         
0.8907779036   1539.53745        
0.8906985622   1270.13869        
0.8906192348   1473.20884        
0.8905399216   1630.75791        
0.8904606226   1529.32605        
0.8903813376   1610.69521        
0.8903020668   1279.93669        
0.8902228101   1465.31174        
0.8901435674   1435.68104        
0.8900643389   1524.88867        
0.8899851245   1528.42472        
0.8899059242   1343.48325        
0.889826738    1607.14606        
0.8897475659   1488.52152        
0.8896684079   1549.46797        
0.8895892639   1565.33266        
0.8895101341   1556.83543        
0.8894310183   1566.96762        
0.8893519166   1555.75114        
0.8892728289   1571.23323        
0.8891937553   1562.3328         
0.8891146958   1509.40572        
0.8890356503   1574.81422        
0.8889566189   1225.86491        
0.8888776016   1637.19342        
0.8887985982   1354.67142        
0.888719609    1382.86714        
0.8886406337   1583.22768        
0.8885616725   1465.51673        
0.8884827254   1569.54127        
0.8884037922   1518.77596        
0.8883248731   1537.44753        
0.888245968    1562.25952        
0.8881670769   1485.86663        
0.8880881998   1533.46598        
0.8880093368   1554.04136        
0.8879304877   1536.17853        
0.8878516527   1561.94354        
0.8877728316   1354.01136        
0.8876940246   1560.3436         
0.8876152315   1553.41587        
0.8875364524   1545.58604        
0.8874576873   1526.40328        
0.8873789362   1552.47764        
0.887300199    1531.54769        
0.8872214758   1397.15875        
0.8871427666   1531.69787        
0.8870640714   1482.27325        
0.8869853901   1547.64496        
0.8869067228   1527.47811        
0.8868280694   1512.66094        
0.8867494299   1526.68387        
0.8866708045   1529.26169        
0.8865921929   1508.00316        
0.8865135953   1513.29854        
0.8864350117   1516.28168        
0.8863564419   1499.21405        
0.8862778861   1519.99788        
0.8861993442   1534.22145        
0.8861208162   1474.54356        
0.8860423022   1513.42385        
0.8859638021   1509.7038         
0.8858853158   1509.33802        
0.8858068435   1509.02597        
0.8857283851   1513.23017        
0.8856499405   1504.11102        
0.8855715099   1515.85473        
0.8854930932   1486.36173        
0.8854146903   1504.31901        
0.8853363013   1506.6841         
0.8852579262   1518.49081        
0.885179565    1503.15457        
0.8851012176   1504.42754        
0.8850228842   1500.97609        
0.8849445645   1499.4662         
0.8848662588   1494.78879        
0.8847879669   1513.41838        
0.8847096888   1471.11884        
0.8846314246   1510.19371        
0.8845531743   1492.48884        
0.8844749378   1501.93174        
0.8843967151   1494.00657        
0.8843185063   1502.23498        
0.8842403113   1487.54287        
0.8841621301   1485.68811        
0.8840839627   1488.37491        
0.8840058092   1491.49729        
0.8839276695   1475.78785        
0.8838495436   1490.09641        
0.8837714315   1492.34376        
0.8836933332   1460.38816        
0.8836152487   1500.09988        
0.883537178    1483.87847        
0.8834591211   1491.85059        
0.883381078    1440.48593        
0.8833030487   1492.66649        
0.8832250331   1476.84283        
0.8831470314   1492.15687        
0.8830690434   1438.85701        
0.8829910692   1486.61759        
0.8829131087   1474.82804        
0.8828351621   1481.41226        
0.8827572292   1461.0259         
0.88267931     1484.10391        
0.8826014046   1465.79408        
0.8825235129   1475.74246        
0.882445635    1467.4664         
0.8823677709   1477.88873        
0.8822899205   1422.0497         
0.8822120838   1489.45726        
0.8821342608   1442.73994        
0.8820564516   1464.47282        
0.8819786561   1464.35189        
0.8819008743   1454.36481        
0.8818231063   1462.07112        
0.8817453519   1466.68801        
0.8816676113   1448.47668        
0.8815898844   1467.65892        
0.8815121712   1469.09256        
0.8814344716   1412.1489         
0.8813567858   1415.28883        
0.8812791137   1476.89739        
0.8812014552   1453.50934        
0.8811238105   1460.72407        
0.8810461794   1444.15956        
0.880968562    1466.28271        
0.8808909583   1449.36154        
0.8808133682   1457.4438         
0.8807357918   1455.25771        
0.8806582291   1438.69681        
0.8805806801   1447.41306        
0.8805031447   1450.85979        
0.8804256229   1446.85107        
0.8803481148   1451.19015        
0.8802706203   1442.98226        
0.8801931395   1423.17012        
0.8801156723   1445.50114        
0.8800382188   1447.48504        
0.8799607789   1443.62644        
0.8798833526   1439.15896        
0.8798059399   1446.72156        
0.8797285409   1429.20229        
0.8796511555   1439.15503        
0.8795737837   1442.80366        
0.8794964255   1415.81435        
0.8794190809   1440.30295        
0.8793417499   1438.8605         
0.8792644325   1439.75505        
0.8791871287   1422.6186         
0.8791098385   1451.39937        
0.8790325619   1423.73709        
0.8789552988   1389.61299        
0.8788780494   1457.15725        
0.8788008135   1442.05314        
0.8787235912   1393.3699         
0.8786463825   1430.45187        
0.8785691873   1418.17097        
0.8784920057   1421.00577        
0.8784148377   1433.28679        
0.8783376832   1423.26547        
0.8782605423   1411.48862        
0.8781834149   1428.81903        
0.878106301    1402.13555        
0.8780292007   1423.60577        
0.877952114    1429.67638        
0.8778750408   1388.79207        
0.8777979811   1432.97695        
0.8777209349   1407.98701        
0.8776439023   1410.55987        
0.8775668831   1411.35057        
0.8774898775   1402.41346        
0.8774128854   1419.11647        
0.8773359069   1406.15795        
0.8772589418   1404.73268        
0.8771819902   1406.58769        
0.8771050521   1396.90902        
0.8770281275   1409.44993        
0.8769512165   1408.31452        
0.8768743189   1384.43161        
0.8767974347   1398.83663        
0.8767205641   1412.93997        
0.876643707    1404.46041        
0.8765668633   1386.87844        
0.8764900331   1400.02575        
0.8764132163   1398.63507        
0.876336413    1394.5747         
0.8762596232   1401.34098        
0.8761828468   1351.52383        
0.8761060839   1406.45118        
0.8760293345   1392.09256        
0.8759525985   1393.14811        
0.8758758759   1371.47914        
0.8757991667   1381.98233        
0.875722471    1408.12674        
0.8756457888   1404.31659        
0.8755691199   1395.55272        
0.8754924645   1356.46568        
0.8754158225   1392.68963        
0.8753391939   1384.83343        
0.8752625788   1389.36299        
0.875185977    1390.09832        
0.8751093887   1352.01044        
0.8750328137   1374.56942        
0.8749562522   1387.24328        
0.874879704    1393.2152         
0.8748031693   1372.03025        
0.8747266479   1382.19238        
0.8746501399   1377.49323        
0.8745736453   1389.52581        
0.8744971641   1369.78065        
0.8744206963   1363.33           
0.8743442418   1359.25887        
0.8742678007   1403.4948         
0.874191373    1346.81057        
0.8741149586   1388.95732        
0.8740385576   1343.14643        
0.8739621699   1379.66142        
0.8738857956   1381.56945        
0.8738094346   1356.11242        
0.873733087    1319.99797        
0.8736567527   1377.29238        
0.8735804318   1366.5607         
0.8735041242   1368.47245        
0.8734278299   1371.93119        
0.873351549    1365.56896        
0.8732752813   1333.17766        
0.873199027    1381.6527         
0.873122786    1332.96115        
0.8730465583   1370.23906        
0.872970344    1375.27455        
0.8728941429   1349.34537        
0.8728179551   1332.57177        
0.8727417806   1368.03258        
0.8726656195   1351.08395        
0.8725894716   1353.48832        
0.872513337    1352.7941         
0.8724372157   1348.77075        
0.8723611076   1364.07961        
0.8722850129   1345.05563        
0.8722089314   1356.37191        
0.8721328632   1361.40741        
0.8720568083   1281.27185        
0.8719807666   1357.11764        
0.8719047382   1358.42882        
0.871828723    1339.32041        
0.8717527211   1354.71781        
0.8716767325   1344.59713        
0.871600757    1349.41436        
0.8715247949   1283.5646         
0.871448846    1334.95197        
0.8713729103   1325.27422        
0.8712969878   1346.52724        
0.8712210786   1376.00009        
0.8711451826   1272.84781        
0.8710692998   1324.07188        
0.8709934302   1339.00033        
0.8709175739   1335.65086        
0.8708417307   1317.56776        
0.8707659008   1334.15598        
0.8706900841   1345.54413        
0.8706142806   1331.93229        
0.8705384902   1325.88521        
0.8704627131   1345.21932        
0.8703869492   1329.86666        
0.8703111984   1318.8579         
0.8702354609   1311.55298        
0.8701597365   1316.12341        
0.8700840253   1317.84597        
0.8700083272   1289.90331        
0.8699326424   1344.88508        
0.8698569707   1332.00237        
0.8697813121   1316.48603        
0.8697056668   1297.34017        
0.8696300345   1293.30046        
0.8695544155   1311.4167         
0.8694788096   1317.84398        
0.8694032168   1332.71544        
0.8693276372   1328.21381        
0.8692520707   1317.90134        
0.8691765173   1319.63342        
0.8691009771   1254.6359         
0.86902545     1312.76853        
0.8689499361   1336.8266         
0.8688744352   1317.4798         
0.8687989475   1296.72342        
0.8687234729   1324.73604        
0.8686480114   1303.67075        
0.868572563    1296.92122        
0.8684971278   1315.7402         
0.8684217056   1239.94213        
0.8683462965   1277.57239        
0.8682709005   1311.62568        
0.8681955176   1308.91737        
0.8681201478   1311.90896        
0.8680447911   1241.57813        
0.8679694475   1295.16857        
0.8678941169   1324.30379        
0.8678187994   1282.49263        
0.867743495    1254.03544        
0.8676682037   1287.36549        
0.8675929254   1297.37103        
0.8675176602   1296.31114        
0.867442408    1292.06019        
0.8673671689   1285.75642        
0.8672919429   1309.03551        
0.8672167298   1294.15417        
0.8671415299   1265.99935        
0.867066343    1281.00453        
0.8669911691   1310.15825        
0.8669160082   1305.09468        
0.8668408604   1258.9394         
0.8667657256   1299.02346        
0.8666906038   1280.00465        
0.8666154951   1277.81409        
0.8665403994   1307.35048        
0.8664653166   1254.43318        
0.8663902469   1272.46676        
0.8663151902   1293.8474         
0.8662401465   1247.71065        
0.8661651158   1255.68383        
0.8660900981   1302.63212        
0.8660150934   1270.26037        
0.8659401017   1293.31284        
0.865865123    1280.93031        
0.8657901572   1277.99928        
0.8657152044   1287.90721        
0.8656402646   1238.72073        
0.8655653378   1300.40585        
0.865490424    1261.23827        
0.8654155231   1302.98573        
0.8653406352   1115.59433        
0.8652657602   1264.49002        
0.8651908982   1229.69757        
0.8651160491   1295.19767        
0.865041213    1259.13893        
0.8649663899   1269.70704        
0.8648915797   1268.86344        
0.8648167824   1255.25243        
0.864741998    1270.96908        
0.8646672266   1254.60925        
0.8645924682   1240.70721        
0.8645177226   1262.55655        
0.86444299     1268.93385        
0.8643682703   1226.09632        
0.8642935635   1266.15181        
0.8642188696   1265.30919        
0.8641441886   1246.30453        
0.8640695206   1233.80765        
0.8639948654   1251.46347        
0.8639202231   1263.6494         
0.8638455938   1235.38412        
0.8637709773   1269.97694        
0.8636963737   1269.41443        
0.863621783    1236.44074        
0.8635472052   1199.57052        
0.8634726403   1182.94034        
0.8633980882   1253.01319        
0.863323549    1248.07383        
0.8632490227   1247.97309        
0.8631745092   1234.4185         
0.8631000086   1227.64163        
0.8630255209   1247.84648        
0.862951046    1228.87079        
0.862876584    1251.76559        
0.8628021348   1191.95048        
0.8627276985   1203.04597        
0.862653275    1255.54586        
0.8625788644   1210.67942        
0.8625044665   1230.40632        
0.8624300816   1063.846          
0.8623557094   1188.07163        
0.8622813501   1199.00924        
0.8622070036   1203.25547        
0.8621326699   1244.71868        
0.862058349    1245.88953        
0.861984041    1205.94866        
0.8619097457   1236.95776        
0.8618354633   1225.66193        
0.8617611937   1209.72691        
0.8616869368   1177.98664        
0.8616126928   1254.42155        
0.8615384615   1231.54437        
0.8614642431   1248.1479         
0.8613900374   1240.30272        
0.8613158445   1163.49621        
0.8612416644   1224.03826        
0.8611674971   1176.74781        
0.8610933425   1211.20995        
0.8610192007   1179.83741        
0.8609450717   1257.56854        
0.8608709554   1205.07819        
0.8607968519   1094.75957        
0.8607227612   1164.88967        
0.8606486832   1262.46801        
0.860574618    1195.8786         
0.8605005655   1196.89241        
0.8604265257   1173.27925        
0.8603524987   1165.10166        
0.8602784844   1142.4229         
0.8602044829   1216.6737         
0.8601304941   1198.47298        
0.860056518    1226.21741        
0.8599825546   1148.13733        
0.859908604    1238.36314        
0.8598346661   1225.89717        
0.8597607409   1205.09702        
0.8596868284   1193.6798         
0.8596129286   1213.45688        
0.8595390415   1042.02388        
0.8594651671   1195.88944        
0.8593913054   1190.04772        
0.8593174564   1197.84005        
0.8592436201   1196.67215        
0.8591697965   1118.72864        
0.8590959856   1215.58437        
0.8590221873   1216.43293        
0.8589484017   1178.40864        
0.8588746288   1168.90338        
0.8588008686   1130.86976        
0.8587271211   1207.101          
0.8586533862   1218.11227        
0.8585796639   1184.237          
0.8585059544   1181.43647        
0.8584322574   1194.52092        
0.8583585732   1199.61894        
0.8582849015   1147.73007        
0.8582112426   1143.92308        
0.8581375962   1120.22056        
0.8580639625   1218.48382        
0.8579903415   1164.75536        
0.8579167331   1162.69445        
0.8578431373   1200.65876        
0.8577695541   1158.3672         
0.8576959835   1171.26507        
0.8576224256   1069.26291        
0.8575488803   1177.95753        
0.8574753476   1145.88843        
0.8574018275   1131.13709        
0.85732832     1132.73545        
0.8572548251   1187.15109        
0.8571813428   1198.9034         
0.8571078731   1144.64925        
0.8570344161   1209.53157        
0.8569609715   1170.71841        
0.8568875396   1187.75226        
0.8568141203   1159.01859        
0.8567407135   1004.76394        
0.8566673194   1047.08103        
0.8565939378   1191.98493        
0.8565205687   1125.05743        
0.8564472123   1127.30259        
0.8563738684   1143.41944        
0.856300537    1144.10619        
0.8562272182   1177.30658        
0.856153912    1129.23565        
0.8560806183   1129.30496        
0.8560073372   1149.46759        
0.8559340686   1201.00975        
0.8558608126   1157.33412        
0.8557875691   1007.17432        
0.8557143381   1053.16726        
0.8556411197   1044.0544         
0.8555679138   1100.81528        
0.8554947204   1086.92962        
0.8554215395   1169.33281        
0.8553483712   1069.19985        
0.8552752153   1027.79492        
0.855202072    1075.85253        
0.8551289412   1138.38098        
0.8550558229   1136.31409        
0.8549827171   1056.72852        
0.8549096238   1179.73           
0.854836543    1114.31723        
0.8547634747   1176.4711         
0.8546904189   1144.61488        
0.8546173756   1119.86223        
0.8545443447   1149.60152        
0.8544713264   1124.28866        
0.8543983205   1129.47097        
0.8543253271   1139.40192        
0.8542523461   1096.22884        
0.8541793777   848.185889        
0.8541064217   1025.76373        
0.8540334781   898.096354        
0.853960547    1152.34372        
0.8538876284   1100.91968        
0.8538147222   1067.43621        
0.8537418285   1124.64834        
0.8536689472   1152.68253        
0.8535960783   1126.4185         
0.8535232219   1156.83011        
0.853450378    1103.98918        
0.8533775464   1047.47328        
0.8533047273   1154.64499        
0.8532319206   891.441773        
0.8531591264   1134.40827        
0.8530863445   1043.28514        
0.8530135751   1118.49245        
0.8529408181   1114.50254        
0.8528680735   1002.49074        
0.8527953413   1102.07136        
0.8527226215   1042.34559        
0.8526499141   1048.18769        
0.8525772191   980.714748        
0.8525045365   1089.38115        
0.8524318663   1136.79761        
0.8523592085   1161.49521        
0.8522865631   1127.42714        
0.85221393     919.267835        
0.8521413094   1159.47854        
0.8520687011   1143.70745        
0.8519961052   1061.5687         
0.8519235216   1138.95987        
0.8518509504   1125.37295        
0.8517783916   908.575786        
0.8517058451   1021.63148        
0.851633311    1087.62574        
0.8515607893   1094.63895        
0.8514882799   705.64003         
0.8514157828   1091.08103        
0.8513432981   1144.98549        
0.8512708257   1092.28001        
0.8511983657   1156.18897        
0.851125918    1042.01766        
0.8510534826   1010.22384        
0.8509810596   1047.57214        
0.8509086489   870.532755        
0.8508362505   952.61837         
0.8507638644   1138.75542        
0.8506914907   1017.57054        
0.8506191292   1100.0148         
0.8505467801   1114.63741        
0.8504744432   1035.99905        
0.8504021187   1094.87873        
0.8503298065   1029.57809        
0.8502575066   1079.22035        
0.8501852189   921.022618        
0.8501129436   983.304856        
0.8500406805   927.991303        
0.8499684297   1035.96398        
0.8498961913   1022.97659        
0.849823965    937.650175        
0.8497517511   1106.89075        
0.8496795494   1118.89478        
0.84960736     1042.73343        
0.8495351829   1029.84751        
0.849463018    817.825512        
0.8493908654   1059.20872        
0.8493187251   1118.24206        
0.8492465969   1044.14144        
0.8491744811   1002.98135        
0.8491023775   1106.64409        
0.8490302861   685.329046        
0.848958207    1111.41451        
0.8488861401   947.611408        
0.8488140855   920.681279        
0.848742043    889.804258        
0.8486700129   986.145687        
0.8485979949   1004.13912        
0.8485259891   998.386553        
0.8484539956   1103.72217        
0.8483820143   1002.61021        
0.8483100452   1020.90195        
0.8482380883   1008.0121         
0.8481661436   1109.65644        
0.8480942112   969.928618        
0.8480222909   1036.10653        
0.8479503828   1016.05233        
0.8478784869   1064.47193        
0.8478066032   921.440696        
0.8477347317   963.301988        
0.8476628724   976.189114        
0.8475910252   927.048675        
0.8475191903   914.025298        
0.8474473675   1043.48053        
0.8473755568   1098.42696        
0.8473037584   943.154917        
0.8472319721   1056.56087        
0.847160198    754.409766        
0.847088436    1001.25999        
0.8470166862   1037.78143        
0.8469449486   974.089964        
0.8468732231   1035.65335        
0.8468015097   1042.14745        
0.8467298085   953.758493        
0.8466581195   1021.98768        
0.8465864425   696.495306        
0.8465147777   819.804655        
0.8464431251   888.652949        
0.8463714845   865.464369        
0.8462998561   958.852289        
0.8462282398   1063.58067        
0.8461566357   1089.106          
0.8460850436   1089.25095        
0.8460134637   1074.08725        
0.8459418959   971.342149        
0.8458703402   1003.45511        
0.8457987965   1092.81387        
0.845727265    778.469024        
0.8456557456   837.682698        
0.8455842383   661.546573        
0.8455127431   986.624645        
0.8454412599   1043.38281        
0.8453697889   942.134673        
0.8452983299   855.932127        
0.845226883    949.561993        
0.8451554482   917.496138        
0.8450840255   755.182506        
0.8450126148   912.782433        
0.8449412162   1000.97762        
0.8448698297   1062.03362        
0.8447984552   1025.8376         
0.8447270928   1030.29243        
0.8446557425   1017.98017        
0.8445844041   911.475236        
0.8445130779   905.718199        
0.8444417637   1097.76541        
0.8443704615   1059.01332        
0.8442991714   477.279678        
0.8442278933   967.357052        
0.8441566272   1061.90276        
0.8440853732   1007.23937        
0.8440141312   1023.4963         
0.8439429012   1023.80818        
0.8438716833   971.918878        
0.8438004773   1013.91243        
0.8437292834   837.31474         
0.8436581015   782.110935        
0.8435869316   983.082846        
0.8435157737   787.47258         
0.8434446279   1039.05143        
0.843373494    1044.91891        
0.8433023721   927.452587        
0.8432312622   948.774423        
0.8431601643   1021.15842        
0.8430890784   634.985555        
0.8430180045   690.826725        
0.8429469425   1058.05953        
0.8428758925   1071.42875        
0.8428048546   913.116614        
0.8427338285   1018.27472        
0.8426628145   1037.7935         
0.8425918124   1043.91841        
0.8425208223   963.631117        
0.8424498441   870.60466         
0.842378878    773.077496        
0.8423079237   1033.63288        
0.8422369814   889.89166         
0.8421660511   888.016039        
0.8420951327   500.384063        
0.8420242262   767.761821        
0.8419533317   973.667876        
0.8418824492   1052.64553        
0.8418115785   773.069542        
0.8417407198   900.155255        
0.841669873    709.790852        
0.8415990382   1016.00423        
0.8415282152   982.316157        
0.8414574042   928.183075        
0.8413866051   1025.31892        
0.8413158179   981.747784        
0.8412450427   1039.48828        
0.8411742793   985.963207        
0.8411035278   886.854532        
0.8410327883   618.728192        
0.8409620606   1018.99647        
0.8408913448   929.485314        
0.8408206409   611.896353        
0.840749949    769.183187        
0.8406792688   999.312065        
0.8406086006   725.633688        
0.8405379443   675.233852        
0.8404672998   1025.23319        
0.8403966672   951.854767        
0.8403260465   1067.17375        
0.8402554377   695.114285        
0.8401848407   779.166209        
0.8401142555   978.742346        
0.8400436823   1030.4383         
0.8399731209   540.177993        
0.8399025713   848.103492        
0.8398320336   850.895897        
0.8397615077   1018.26474        
0.8396909937   995.578144        
0.8396204915   723.740391        
0.8395500012   961.96673         
0.8394795227   1003.0967         
0.839409056    993.430014        
0.8393386012   1014.14317        
0.8392681582   973.660767        
0.839197727    976.345231        
0.8391273076   978.417828        
0.8390569      920.234319        
0.8389865043   982.095852        
0.8389161204   618.052689        
0.8388457483   599.165464        
0.8387753879   682.935019        
0.8387050394   1029.66522        
0.8386347027   654.15591         
0.8385643778   954.103892        
0.8384940647   1012.52838        
0.8384237633   908.915714        
0.8383534738   754.403555        
0.838283196    972.587324        
0.83821293     999.896731        
0.8381426758   918.306685        
0.8380724334   858.150343        
0.8380022027   996.639562        
0.8379319839   790.509741        
0.8378617767   548.840292        
0.8377915814   932.924549        
0.8377213978   892.073651        
0.837651226    783.362769        
0.8375810659   620.094531        
0.8375109176   979.784245        
0.837440781    937.390707        
0.8373706561   933.7603          
0.837300543    673.273453        
0.8372304417   777.270342        
0.8371603521   941.024108        
0.8370902742   916.34099         
0.8370202081   1027.91254        
0.8369501536   548.329862        
0.8368801109   827.638115        
0.83681008     925.999046        
0.8367400607   895.565774        
0.8366700532   989.381076        
0.8366000574   793.363754        
0.8365300733   909.925713        
0.8364601009   392.245621        
0.8363901402   847.881263        
0.8363201912   963.09352         
0.8362502539   937.574636        
0.8361803283   878.830096        
0.8361104144   825.748517        
0.8360405121   837.737064        
0.8359706216   647.656398        
0.8359007428   565.237662        
0.8358308756   874.276925        
0.8357610201   813.476522        
0.8356911763   672.886296        
0.8356213442   717.730329        
0.8355515237   727.664658        
0.8354817149   801.501609        
0.8354119177   919.098324        
0.8353421323   944.211669        
0.8352723585   977.738029        
0.8352025963   740.258569        
0.8351328458   566.524686        
0.8350631069   985.025274        
0.8349933797   941.347061        
0.8349236641   783.02732         
0.8348539602   934.358545        
0.8347842679   935.849036        
0.8347145872   947.63443         
0.8346449182   766.324039        
0.8345752608   962.919102        
0.834505615    952.485379        
0.8344359809   733.373571        
0.8343663583   888.363753        
0.8342967474   893.174721        
0.8342271481   788.841426        
0.8341575604   497.127282        
0.8340879844   651.220974        
0.8340184199   895.310869        
0.833948867    967.373263        
0.8338793257   933.199378        
0.8338097961   673.873941        
0.833740278    918.997435        
0.8336707715   763.808886        
0.8336012766   609.993376        
0.8335317933   810.287031        
0.8334623215   684.756341        
0.8333928614   953.592611        
0.8333234128   901.045598        
0.8332539758   908.120914        
0.8331845504   529.890955        
0.8331151365   921.104147        
0.8330457342   761.845108        
0.8329763435   971.447737        
0.8329069643   895.896092        
0.8328375967   941.322549        
0.8327682406   937.204602        
0.8326988961   872.466171        
0.8326295631   884.768499        
0.8325602417   852.361258        
0.8324909318   940.738699        
0.8324216334   709.32909         
0.8323523466   336.901361        
0.8322830714   798.62798         
0.8322138076   952.250829        
0.8321445554   928.213408        
0.8320753147   624.650737        
0.8320060855   639.326115        
0.8319368679   928.074917        
0.8318676617   588.422934        
0.8317984671   920.048827        
0.831729284    892.240289        
0.8316601124   838.316545        
0.8315909523   826.375643        
0.8315218037   940.176369        
0.8314526666   627.728803        
0.831383541    788.380508        
0.8313144269   854.549047        
0.8312453242   886.933904        
0.8311762331   846.296378        
0.8311071535   936.634422        
0.8310380853   728.464059        
0.8309690286   643.650379        
0.8308999834   884.35544         
0.8308309496   886.547306        
0.8307619274   505.47036         
0.8306929166   747.888394        
0.8306239172   710.029066        
0.8305549293   890.359           
0.8304859529   922.109558        
0.830416988    903.082055        
0.8303480344   730.344007        
0.8302790924   526.087625        
0.8302101618   882.576898        
0.8301412426   796.863531        
0.8300723349   890.396391        
0.8300034386   610.3847          
0.8299345537   854.56838         
0.8298656803   703.764328        
0.8297968183   690.613245        
0.8297279678   613.925769        
0.8296591286   396.145339        
0.8295903009   850.412233        
0.8295214846   928.915127        
0.8294526797   624.514454        
0.8293838863   905.117659        
0.8293151042   786.639337        
0.8292463335   885.644627        
0.8291775743   572.223357        
0.8291088265   927.654689        
0.82904009     470.662206        
0.828971365    691.037355        
0.8289026513   809.733706        
0.828833949    763.667828        
0.8287652582   846.013785        
0.8286965787   816.367088        
0.8286279106   893.129608        
0.8285592538   856.244182        
0.8284906085   882.12441         
0.8284219745   545.988427        
0.8283533519   647.904621        
0.8282847406   867.760904        
0.8282161407   635.992401        
0.8281475522   897.524384        
0.8280789751   889.060867        
0.8280104093   902.930215        
0.8279418548   882.81627         
0.8278733117   665.663856        
0.82780478     724.560083        
0.8277362596   740.600192        
0.8276677505   573.453155        
0.8275992528   915.2416          
0.8275307664   924.498568        
0.8274622914   775.758265        
0.8273938276   748.378481        
